209|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_2.qsub|1619496989.358161|1:ppn=8:ac|jhwon1015
210|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_3.qsub|1619496989.4635735|1:ppn=8:ac|jhwon1015
211|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_4.qsub|1619496989.565138|1:ppn=8:ac|jhwon1015
212|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_5.qsub|1619496989.666748|1:ppn=8:ac|jhwon1015
213|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_6.qsub|1619496989.769914|1:ppn=8:ac|jhwon1015
214|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_7.qsub|1619496989.873835|1:ppn=8:ac|jhwon1015
215|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_8.qsub|1619496989.9749224|1:ppn=8:ac|jhwon1015
216|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_9.qsub|1619496990.0752082|1:ppn=8:ac|jhwon1015
217|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_10.qsub|1619496990.1803327|1:ppn=8:ac|jhwon1015
218|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_11.qsub|1619496990.284961|1:ppn=8:ac|jhwon1015
219|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_12.qsub|1619496990.4005904|1:ppn=8:ac|jhwon1015
220|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_13.qsub|1619496990.504383|1:ppn=8:ac|jhwon1015
221|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_14.qsub|1619496990.6116781|1:ppn=8:ac|jhwon1015
222|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_15.qsub|1619496990.7143836|1:ppn=8:ac|jhwon1015
223|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_16.qsub|1619496990.8183026|1:ppn=8:ac|jhwon1015
224|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_17.qsub|1619496990.9220712|1:ppn=8:ac|jhwon1015
225|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_18.qsub|1619496991.0264091|1:ppn=8:ac|jhwon1015
226|/home/users/jhwon1015/KOLON/0426/tg/15th_ori_set2|MS1_19.qsub|1619496991.1294768|1:ppn=8:ac|jhwon1015
227|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_1.qsub|1619496991.256737|1:ppn=8:ac|jhwon1015
228|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_2.qsub|1619496991.359163|1:ppn=8:ac|jhwon1015
229|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_3.qsub|1619496991.462514|1:ppn=8:ac|jhwon1015
230|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_4.qsub|1619496991.5783417|1:ppn=8:ac|jhwon1015
231|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_5.qsub|1619496991.6798663|1:ppn=8:ac|jhwon1015
232|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_6.qsub|1619496991.7829697|1:ppn=8:ac|jhwon1015
233|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_7.qsub|1619496991.8899279|1:ppn=8:ac|jhwon1015
234|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_8.qsub|1619496991.9962375|1:ppn=8:ac|jhwon1015
235|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_9.qsub|1619496992.0972173|1:ppn=8:ac|jhwon1015
236|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_10.qsub|1619496992.2066624|1:ppn=8:ac|jhwon1015
237|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_11.qsub|1619496992.315267|1:ppn=8:ac|jhwon1015
238|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_12.qsub|1619496992.4217064|1:ppn=8:ac|jhwon1015
239|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_13.qsub|1619496992.5290463|1:ppn=8:ac|jhwon1015
240|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_14.qsub|1619496992.639332|1:ppn=8:ac|jhwon1015
241|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_15.qsub|1619496992.75508|1:ppn=8:ac|jhwon1015
242|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_16.qsub|1619496992.8570592|1:ppn=8:ac|jhwon1015
243|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_17.qsub|1619496992.9599705|1:ppn=8:ac|jhwon1015
244|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_18.qsub|1619496993.0639853|1:ppn=8:ac|jhwon1015
245|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set1|MS1_19.qsub|1619496993.1661344|1:ppn=8:ac|jhwon1015
246|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_1.qsub|1619496993.292681|1:ppn=8:ac|jhwon1015
247|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_2.qsub|1619496993.3985288|1:ppn=8:ac|jhwon1015
248|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_3.qsub|1619496993.5055585|1:ppn=8:ac|jhwon1015
249|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_4.qsub|1619496993.608415|1:ppn=8:ac|jhwon1015
250|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_5.qsub|1619496993.7154014|1:ppn=8:ac|jhwon1015
251|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_6.qsub|1619496993.8187542|1:ppn=8:ac|jhwon1015
252|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_7.qsub|1619496993.9332118|1:ppn=8:ac|jhwon1015
253|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_8.qsub|1619496994.0356843|1:ppn=8:ac|jhwon1015
254|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_9.qsub|1619496994.135722|1:ppn=8:ac|jhwon1015
255|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_10.qsub|1619496994.258521|1:ppn=8:ac|jhwon1015
256|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_11.qsub|1619496994.363447|1:ppn=8:ac|jhwon1015
257|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_12.qsub|1619496994.462977|1:ppn=8:ac|jhwon1015
258|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_13.qsub|1619496994.5637245|1:ppn=8:ac|jhwon1015
259|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_14.qsub|1619496994.6671116|1:ppn=8:ac|jhwon1015
260|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_15.qsub|1619496994.7674704|1:ppn=8:ac|jhwon1015
261|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_16.qsub|1619496994.868611|1:ppn=8:ac|jhwon1015
262|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_17.qsub|1619496994.9763832|1:ppn=8:ac|jhwon1015
263|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_18.qsub|1619496995.0842688|1:ppn=8:ac|jhwon1015
264|/home/users/jhwon1015/KOLON/0426/tg/15th_test_set2|MS1_19.qsub|1619496995.2051294|1:ppn=8:ac|jhwon1015
347|/home/users/hong/g16/MOF74_MC/modified_input/orbitals/nbo/V/neutral|g16.qsub|1619498269.7538936|1:ppn=8:ac|hong
279|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set1|MS1_15.qsub|1619497094.318083|1:ppn=8:amd|jhwon1015
280|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set1|MS1_16.qsub|1619497094.411558|1:ppn=8:amd|jhwon1015
281|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set1|MS1_17.qsub|1619497094.505125|1:ppn=8:amd|jhwon1015
282|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set1|MS1_18.qsub|1619497094.599574|1:ppn=8:amd|jhwon1015
283|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set1|MS1_19.qsub|1619497094.6943235|1:ppn=8:amd|jhwon1015
284|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_1.qsub|1619497094.8321364|1:ppn=8:amd|jhwon1015
285|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_2.qsub|1619497094.92728|1:ppn=8:amd|jhwon1015
286|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_3.qsub|1619497095.0232089|1:ppn=8:amd|jhwon1015
287|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_4.qsub|1619497095.1186588|1:ppn=8:amd|jhwon1015
288|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_5.qsub|1619497095.2154696|1:ppn=8:amd|jhwon1015
289|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_6.qsub|1619497095.3083124|1:ppn=8:amd|jhwon1015
290|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_7.qsub|1619497095.402574|1:ppn=8:amd|jhwon1015
291|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_8.qsub|1619497095.4995368|1:ppn=8:amd|jhwon1015
292|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_9.qsub|1619497095.5956154|1:ppn=8:amd|jhwon1015
293|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_10.qsub|1619497095.688263|1:ppn=8:amd|jhwon1015
294|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_11.qsub|1619497095.7819784|1:ppn=8:amd|jhwon1015
295|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_12.qsub|1619497095.89875|1:ppn=8:amd|jhwon1015
296|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_13.qsub|1619497096.0067549|1:ppn=8:amd|jhwon1015
297|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_14.qsub|1619497096.0988212|1:ppn=8:amd|jhwon1015
298|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_15.qsub|1619497096.1925817|1:ppn=8:amd|jhwon1015
299|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_16.qsub|1619497096.288528|1:ppn=8:amd|jhwon1015
300|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_17.qsub|1619497096.3817937|1:ppn=8:amd|jhwon1015
301|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_18.qsub|1619497096.475612|1:ppn=8:amd|jhwon1015
302|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_ori_set2|MS1_19.qsub|1619497096.5724025|1:ppn=8:amd|jhwon1015
303|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_1.qsub|1619497096.6952677|1:ppn=8:amd|jhwon1015
304|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_2.qsub|1619497096.7926085|1:ppn=8:amd|jhwon1015
305|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_3.qsub|1619497096.8884141|1:ppn=8:amd|jhwon1015
306|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_4.qsub|1619497096.9820006|1:ppn=8:amd|jhwon1015
307|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_5.qsub|1619497097.0785205|1:ppn=8:amd|jhwon1015
308|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_6.qsub|1619497097.182161|1:ppn=8:amd|jhwon1015
309|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_7.qsub|1619497097.277484|1:ppn=8:amd|jhwon1015
310|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_8.qsub|1619497097.3711522|1:ppn=8:amd|jhwon1015
311|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_9.qsub|1619497097.465546|1:ppn=8:amd|jhwon1015
312|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_10.qsub|1619497097.5633204|1:ppn=8:amd|jhwon1015
313|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_11.qsub|1619497097.6565783|1:ppn=8:amd|jhwon1015
314|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_12.qsub|1619497097.748679|1:ppn=8:amd|jhwon1015
315|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_13.qsub|1619497097.8433454|1:ppn=8:amd|jhwon1015
316|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_14.qsub|1619497097.949155|1:ppn=8:amd|jhwon1015
317|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_15.qsub|1619497098.0409095|1:ppn=8:amd|jhwon1015
318|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_16.qsub|1619497098.1340883|1:ppn=8:amd|jhwon1015
319|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_17.qsub|1619497098.231193|1:ppn=8:amd|jhwon1015
320|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_18.qsub|1619497098.340833|1:ppn=8:amd|jhwon1015
321|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set1|MS1_19.qsub|1619497098.4338846|1:ppn=8:amd|jhwon1015
322|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_1.qsub|1619497098.5580173|1:ppn=8:amd|jhwon1015
323|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_2.qsub|1619497098.6544082|1:ppn=8:amd|jhwon1015
324|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_3.qsub|1619497098.7525578|1:ppn=8:amd|jhwon1015
325|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_4.qsub|1619497098.8454814|1:ppn=8:amd|jhwon1015
326|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_5.qsub|1619497098.9368985|1:ppn=8:amd|jhwon1015
327|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_6.qsub|1619497099.0326662|1:ppn=8:amd|jhwon1015
328|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_7.qsub|1619497099.1324759|1:ppn=8:amd|jhwon1015
329|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_8.qsub|1619497099.2265985|1:ppn=8:amd|jhwon1015
330|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_9.qsub|1619497099.3189993|1:ppn=8:amd|jhwon1015
331|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_10.qsub|1619497099.416654|1:ppn=8:amd|jhwon1015
332|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_11.qsub|1619497099.513417|1:ppn=8:amd|jhwon1015
333|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_12.qsub|1619497099.6186817|1:ppn=8:amd|jhwon1015
334|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_13.qsub|1619497099.7142792|1:ppn=8:amd|jhwon1015
335|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_14.qsub|1619497099.8084548|1:ppn=8:amd|jhwon1015
336|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_15.qsub|1619497099.901483|1:ppn=8:amd|jhwon1015
337|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_16.qsub|1619497099.9995494|1:ppn=8:amd|jhwon1015
338|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_17.qsub|1619497100.0916784|1:ppn=8:amd|jhwon1015
339|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_18.qsub|1619497100.185499|1:ppn=8:amd|jhwon1015
340|/home/users/jhwon1015/KOLON/0426/mech/youngs/15th_test_set2|MS1_19.qsub|1619497100.2840104|1:ppn=8:amd|jhwon1015
